imdb_score,budget,content_rating,director_name,director_facebook_likes,actor_3_facebook_likes,actor_3_name,actor_2_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,genres
6.5,35000000.0,1,1882,159.0,39.0,603,61.0,582,3000.0,5104,3142,13
6.2,35000000.0,0,363,138.0,458.0,2405,968.0,3803,26000.0,1810,28479,10
6.3,31000000.0,1,1245,12.0,663.0,3532,4000.0,4121,4000.0,2989,9330,2
3.8,35000000.0,3,1333,16.0,734.0,5396,1000.0,1993,3000.0,2759,6327,5
5.2,30000000.0,0,525,0.0,174.0,1913,351.0,5135,465.0,2959,1361,14
6.0,27000000.0,3,893,170.0,136.0,3064,192.0,2291,14000.0,3260,14744,14
6.2,35000000.0,0,1068,0.0,10000.0,5083,10000.0,849,11000.0,702,32875,13
5.7,35000000.0,1,1755,468.0,150.0,1527,367.0,2469,605.0,1018,1290,10
6.7,35000000.0,0,305,52.0,134.0,5962,214.0,2925,553.0,3321,1082,4
6.8,35000000.0,0,806,529.0,505.0,4539,826.0,4147,18000.0,6235,19805,13
6.0,35000000.0,1,1640,10.0,141.0,756,605.0,1614,694.0,5710,1668,9
7.3,35000000.0,3,1050,212.0,919.0,5441,1000.0,1235,2000.0,3980,5890,21
5.5,35000000.0,0,1560,57.0,230.0,5771,603.0,1577,1000.0,1748,1947,10
6.7,32000000.0,1,1587,0.0,687.0,3617,1000.0,6088,11000.0,4327,13021,13
4.8,35000000.0,0,162,85.0,105.0,2664,316.0,1579,635.0,3092,1352,14
5.7,35000000.0,0,1121,453.0,120.0,4933,206.0,3134,1000.0,4635,1458,14
5.1,38000000.0,0,1342,241.0,127.0,4096,891.0,641,13000.0,438,14165,10
6.0,35000000.0,0,1256,189.0,766.0,4764,967.0,4753,3000.0,1701,6563,13
4.2,35000000.0,3,1660,12.0,690.0,3844,826.0,1194,2000.0,3205,5022,18
7.4,35000000.0,3,1182,0.0,6.0,1617,22.0,2555,23000.0,1510,23031,13
4.6,35000000.0,3,1219,31.0,448.0,3939,457.0,1324,690.0,70,1993,11
6.9,35000000.0,1,1032,0.0,567.0,1537,883.0,3368,883.0,276,3611,2
6.9,35000000.0,1,347,503.0,697.0,6200,864.0,2805,2000.0,2270,4334,13
8.0,35000000.0,0,363,138.0,672.0,5501,674.0,5770,848.0,4061,3227,13
6.4,35000000.0,0,1813,55.0,918.0,3888,1000.0,1385,1000.0,1235,3125,14
6.3,35000000.0,0,1077,0.0,115.0,2906,298.0,5489,548.0,5569,1005,12
8.4,35000000.0,3,1091,278.0,249.0,3045,279.0,1542,695.0,3652,1573,13
6.8,35000000.0,0,1301,0.0,0.0,3596,2.0,5145,3.0,2418,5,13
5.7,32000000.0,1,1962,18.0,324.0,1177,820.0,3148,4000.0,3757,5377,1
6.8,34000000.0,1,1724,47.0,129.0,211,149.0,1132,988.0,3945,1783,14
5.4,35000000.0,0,1846,31.0,141.0,5407,249.0,230,1000.0,1385,1564,5
7.2,30000000.0,3,1253,17000.0,94.0,3863,382.0,4441,554.0,5702,1068,2
7.3,35000000.0,1,252,0.0,1000.0,844,1000.0,1729,20000.0,5526,24640,0
5.2,34000000.0,0,511,3.0,239.0,2930,248.0,1165,372.0,2281,1274,10
5.5,35000000.0,0,801,165.0,566.0,5487,774.0,334,12000.0,3085,14978,10
7.7,34000000.0,2,1936,6000.0,2.0,5392,3.0,3232,6.0,5740,13,3
7.1,34000000.0,1,1909,88.0,954.0,3653,970.0,694,989.0,4324,3386,2
5.3,34000000.0,0,1720,7.0,1000.0,3775,9000.0,3199,40000.0,1619,52621,13
5.6,34000000.0,1,168,46.0,292.0,2783,649.0,1621,818.0,2074,1778,2
5.7,35000000.0,1,1056,125.0,2000.0,1036,2000.0,5493,18000.0,3885,23122,5
7.1,35000000.0,1,1214,56.0,38.0,2901,98.0,2196,113.0,2475,301,21
7.5,35000000.0,3,738,631.0,521.0,1733,631.0,2153,635.0,3092,2291,17
7.6,40000000.0,0,961,0.0,574.0,5233,2000.0,208,10000.0,849,14619,10
5.5,33000000.0,0,1732,43.0,655.0,2168,1000.0,4823,2000.0,5599,5942,10
5.1,30000000.0,1,627,67.0,330.0,2801,436.0,2460,826.0,5272,1790,1
4.9,30000000.0,1,85,21.0,48.0,2787,150.0,1791,614.0,4871,843,0
6.5,33000000.0,1,545,35.0,433.0,3385,594.0,1719,3000.0,1620,4863,4
5.6,33000000.0,0,120,160.0,491.0,2279,521.0,5349,852.0,3319,2604,13
5.3,33000000.0,0,1929,10.0,178.0,2935,223.0,1059,18000.0,3300,18688,7
6.5,33000000.0,0,103,36.0,336.0,6252,403.0,2169,669.0,2315,2114,10
6.8,10000000.0,1,185,41.0,577.0,6082,580.0,2519,722.0,4925,2859,20
6.5,30000000.0,0,1900,132.0,317.0,1806,828.0,2276,26000.0,1810,27759,10
6.0,38000000.0,0,1299,179.0,551.0,915,617.0,6050,11000.0,2059,13093,13
8.4,32500000.0,3,845,37.0,504.0,1528,1000.0,5389,11000.0,2794,13649,14
6.0,30000000.0,0,1844,197.0,43.0,2166,107.0,1548,165.0,19,391,10
7.6,32000000.0,0,210,335.0,50.0,1113,388.0,1224,14000.0,5118,14504,13
6.9,33000000.0,3,1313,4000.0,8000.0,1728,11000.0,3071,22000.0,1838,43354,2
6.4,32000000.0,3,157,226.0,796.0,5786,941.0,1835,3000.0,2015,5975,19
5.1,35000000.0,3,1104,32.0,521.0,1733,664.0,1662,773.0,4199,2916,5
7.0,32000000.0,1,347,503.0,1000.0,1732,1000.0,1879,13000.0,5068,18734,5
5.7,32000000.0,3,1712,100.0,327.0,3818,635.0,2359,678.0,5596,1729,20
6.8,32500000.0,0,1112,176.0,460.0,3605,655.0,6244,722.0,3588,3229,5
6.7,32000000.0,0,1263,133.0,9000.0,5127,11000.0,5542,17000.0,1774,38751,5
6.2,29000000.0,0,24,9.0,573.0,4077,724.0,4179,826.0,5272,3004,7
7.2,32000000.0,0,1909,88.0,975.0,3371,9000.0,3199,22000.0,1547,36069,21
6.2,20000000.0,1,1007,34.0,1000.0,6119,4000.0,5802,23000.0,5809,31529,1
5.6,35000000.0,0,1792,16.0,2000.0,2146,22000.0,1547,49000.0,3356,74181,5
4.4,32000000.0,1,649,14.0,534.0,4276,845.0,925,918.0,5177,3500,5
7.5,32000000.0,1,795,0.0,355.0,5339,491.0,4157,15000.0,472,16034,0
7.1,32000000.0,0,1921,155.0,240.0,2212,242.0,1291,344.0,2357,2054,21
6.4,32000000.0,0,947,541.0,897.0,111,912.0,5954,8000.0,1640,10938,10
7.1,33000000.0,3,408,0.0,223.0,4141,648.0,5350,716.0,3647,1843,14
5.9,35000000.0,3,1088,14000.0,642.0,127,1000.0,4116,16000.0,3864,20201,14
6.9,32000000.0,3,1988,61.0,83.0,5735,579.0,5415,649.0,212,1400,18
7.5,32000000.0,0,1456,0.0,882.0,5841,917.0,5410,10000.0,5232,12754,13
6.3,32000000.0,1,1227,255.0,810.0,1237,1000.0,3020,26000.0,1810,29050,10
6.4,32000000.0,0,62,0.0,159.0,1186,165.0,681,29000.0,5780,29743,14
5.9,28000000.0,1,189,29.0,142.0,1722,160.0,1412,638.0,3170,961,2
6.8,55000000.0,0,1253,17000.0,245.0,4833,368.0,2167,12000.0,3085,13040,13
6.3,32000000.0,0,23,238.0,447.0,1231,561.0,4724,1000.0,1471,2925,10
3.6,35000000.0,1,1390,26.0,535.0,3618,618.0,3475,889.0,2881,3274,7
5.3,30000000.0,3,337,278.0,179.0,2765,359.0,6041,3000.0,6103,3864,5
5.9,30000000.0,1,1774,35.0,7000.0,5647,10000.0,5625,12000.0,2567,32094,5
6.9,32000000.0,2,876,10.0,826.0,931,2000.0,6023,3000.0,3455,7394,16
6.9,32000000.0,0,1394,0.0,876.0,173,898.0,3796,13000.0,5068,16878,13
6.1,32000000.0,0,1690,0.0,308.0,5723,552.0,4916,845.0,925,2355,12
5.7,32000000.0,3,1766,0.0,239.0,1003,239.0,3412,330.0,4108,1073,5
8.5,31500000.0,0,983,0.0,3000.0,2015,10000.0,4038,11000.0,2794,25313,6
6.3,32000000.0,0,745,8.0,472.0,3466,730.0,5326,839.0,1844,2961,2
7.3,6500000.0,3,1152,65.0,320.0,4951,345.0,3464,975.0,2929,2223,4
6.3,31500000.0,0,193,34.0,24.0,2498,877.0,521,10000.0,271,10910,13
7.2,31000000.0,3,141,521.0,184.0,2649,920.0,4988,11000.0,702,12518,13
7.3,31000000.0,0,1182,0.0,874.0,5214,984.0,5716,18000.0,3154,20952,10
6.3,34000000.0,3,1615,43.0,177.0,3436,202.0,3690,244.0,4385,1008,0
8.1,25000000.0,0,911,0.0,670.0,3477,1000.0,1385,13000.0,5068,15082,5
6.9,31000000.0,1,1745,96.0,442.0,4771,495.0,5133,12000.0,3465,13811,12
6.3,31000000.0,1,1921,155.0,125.0,5277,151.0,2909,687.0,465,1440,7
7.3,31000000.0,1,113,40.0,617.0,3638,702.0,2637,2000.0,5493,4045,13
5.5,144000000.0,1,1112,176.0,322.0,5995,370.0,3731,783.0,3080,2097,0
6.1,31000000.0,0,595,0.0,816.0,2283,12000.0,1163,26000.0,2964,40312,5
6.9,30250000.0,0,1731,188.0,482.0,3946,808.0,268,848.0,4061,3439,5
7.2,45000000.0,1,1773,252.0,90.0,6228,151.0,5004,539.0,1048,813,16
6.4,34200000.0,1,1878,221.0,781.0,1298,11000.0,5430,12000.0,2567,26760,5
6.4,30000000.0,0,424,6.0,1000.0,5237,1000.0,467,3000.0,2720,7872,5
8.3,30000000.0,2,1448,487.0,802.0,406,1000.0,4134,15000.0,5520,19046,5
7.2,25000000.0,0,461,101.0,780.0,3099,946.0,2040,18000.0,3300,20966,11
6.8,30000000.0,1,519,23.0,281.0,3599,359.0,1144,17000.0,1774,18322,13
6.5,31000000.0,3,1523,12.0,946.0,2040,3000.0,2759,11000.0,2794,17560,13
7.8,30000000.0,3,1900,132.0,1000.0,4380,18000.0,3154,33000.0,842,54877,13
7.6,30000000.0,3,575,323.0,495.0,6148,692.0,6066,826.0,4147,2575,10
7.2,30000000.0,1,304,304.0,898.0,3796,1000.0,4345,15000.0,927,20035,13
6.7,20000000.0,1,1234,43.0,936.0,1631,939.0,4163,989.0,5409,4730,5
6.8,38000000.0,1,1731,188.0,436.0,2096,1000.0,1076,1000.0,3077,3696,19
6.3,30000000.0,1,1852,176.0,460.0,5965,461.0,4319,531.0,3328,2203,11
6.2,37000000.0,2,1582,0.0,529.0,614,995.0,5179,11000.0,5107,13645,18
6.2,26000000.0,3,205,37.0,452.0,2591,893.0,4455,944.0,120,3143,5
8.6,33000000.0,0,653,21000.0,360.0,4954,11000.0,4327,11000.0,3865,22678,10
8.0,30000000.0,0,1078,662.0,107.0,1548,433.0,6109,2000.0,5267,2639,10
7.0,30000000.0,3,415,47.0,217.0,2354,542.0,4934,19000.0,744,20097,19
8.0,25000000.0,0,1603,16000.0,262.0,401,541.0,6130,616.0,888,1942,1
8.1,30000000.0,1,1603,16000.0,567.0,1607,11000.0,3865,16000.0,1272,28830,20
6.7,30000000.0,0,1095,11000.0,636.0,5644,979.0,5002,22000.0,1547,24333,1
7.9,29000000.0,1,1841,415.0,545.0,2375,638.0,1303,33000.0,842,34495,2
6.1,30000000.0,1,60,98.0,71.0,2905,805.0,3851,2000.0,1036,2978,5
4.2,30000000.0,2,773,23.0,635.0,2359,1000.0,5815,1000.0,6068,4516,18
6.1,30000000.0,2,485,0.0,786.0,2767,844.0,327,971.0,2557,4527,3
6.6,30000000.0,0,137,0.0,252.0,1403,713.0,2254,769.0,1182,1936,13
7.5,30000000.0,0,1904,380.0,918.0,3888,11000.0,4327,12000.0,3465,26388,2
7.4,25000000.0,0,897,655.0,940.0,592,10000.0,5437,24000.0,466,35209,13
7.2,30000000.0,0,336,729.0,322.0,2723,344.0,4406,442.0,4771,1556,13
6.9,35000000.0,1,686,129.0,7.0,3407,18.0,1905,303.0,5609,337,5
7.4,30000000.0,0,1604,0.0,502.0,3551,13000.0,5764,23000.0,1510,37387,10
5.4,30000000.0,1,1464,129.0,560.0,5765,891.0,641,979.0,5002,2911,19
6.8,30000000.0,2,1961,108.0,204.0,709,368.0,6193,405.0,2508,1185,18
6.3,30000000.0,1,421,64.0,329.0,1315,7000.0,5647,11000.0,702,19420,5
7.2,30000000.0,0,1210,89.0,344.0,502,975.0,4978,15000.0,5955,16758,13
6.9,45000000.0,0,529,309.0,482.0,305,654.0,6218,1000.0,308,2740,1
6.0,30000000.0,1,285,5.0,966.0,6029,1000.0,391,2000.0,4336,6930,2
5.9,30000000.0,1,1022,0.0,545.0,2375,631.0,4480,970.0,4968,2860,13
5.4,30000000.0,3,630,56.0,545.0,2994,826.0,1999,11000.0,5107,13794,5
5.9,19000000.0,1,557,65.0,246.0,4577,316.0,5897,506.0,5848,1266,5
6.1,37000000.0,1,630,56.0,533.0,4071,2000.0,1036,3000.0,2031,6742,5
7.7,17000000.0,1,1266,11000.0,183.0,525,204.0,3480,617.0,6050,1289,2
5.8,42000000.0,3,852,7.0,691.0,1210,3000.0,2759,14000.0,3260,18795,3
7.6,30000000.0,0,818,47.0,877.0,521,1000.0,4380,40000.0,1619,43453,1
6.1,55000000.0,1,1794,43.0,362.0,5084,652.0,4762,18000.0,4506,19815,2
5.4,27800000.0,3,637,0.0,643.0,2305,664.0,1662,12000.0,1961,14710,0
5.1,30000000.0,3,1322,13.0,837.0,2018,889.0,2881,1000.0,3811,3679,5
6.4,30000000.0,1,1205,88.0,348.0,1611,459.0,170,3000.0,3455,4767,5
6.3,30000000.0,3,647,46.0,433.0,1696,439.0,4991,1000.0,953,2943,14
7.5,30000000.0,2,1181,9.0,100.0,1319,269.0,1339,567.0,4775,1145,12
7.1,30000000.0,1,681,98.0,37.0,2111,631.0,4480,18000.0,3885,18726,2
7.8,30000000.0,0,57,456.0,286.0,4085,1000.0,3778,19000.0,1632,20499,12
6.5,30000000.0,3,630,56.0,22.0,5879,60.0,5547,898.0,3796,1026,5
6.6,30000000.0,0,1032,0.0,237.0,1252,255.0,2556,939.0,4163,1748,1
7.4,40000000.0,3,1485,13000.0,973.0,3031,16000.0,3864,40000.0,1619,60683,13
7.6,30000000.0,0,1822,777.0,219.0,357,221.0,1725,455.0,3391,1467,12
7.5,30000000.0,0,1423,845.0,424.0,2332,1000.0,1201,15000.0,472,16881,13
6.6,30000000.0,1,62,0.0,828.0,2276,1000.0,3244,2000.0,4084,5642,10
7.2,25000000.0,1,1964,43.0,1000.0,1729,2000.0,3980,11000.0,2794,15327,13
7.6,30000000.0,3,255,23.0,1000.0,730,3000.0,2015,3000.0,6103,9638,5
6.2,30000000.0,1,1721,209.0,357.0,4363,594.0,1719,2000.0,1039,4059,2
5.6,30000000.0,1,1881,134.0,64.0,5606,495.0,5133,585.0,983,1165,20
7.6,38000000.0,1,1074,395.0,77.0,138,189.0,1886,8000.0,1728,8362,2
6.6,32000000.0,0,715,171.0,63.0,3806,72.0,5979,430.0,5418,814,7
7.0,30000000.0,0,1753,246.0,751.0,344,821.0,2752,26000.0,2964,29551,19
2.7,30000000.0,1,1073,82.0,362.0,233,759.0,4076,869.0,2319,3854,5
7.6,30000000.0,0,902,102.0,497.0,2179,581.0,133,22000.0,1547,23866,14
6.6,27000000.0,0,1267,343.0,384.0,3916,571.0,4352,581.0,133,2373,0
6.9,25000000.0,1,87,0.0,413.0,920,854.0,4842,13000.0,5068,15308,0
6.8,30000000.0,1,57,456.0,21.0,2001,33.0,2289,157.0,1268,257,10
3.7,30000000.0,1,713,40.0,342.0,3115,349.0,3500,663.0,4754,2266,10
6.1,30000000.0,1,1122,15000.0,392.0,3813,839.0,1844,15000.0,5520,16827,2
5.9,30000000.0,0,1117,108.0,534.0,4276,2000.0,1036,17000.0,151,20051,7
6.7,30000000.0,1,1035,3.0,439.0,2259,712.0,850,1000.0,1879,3797,4
6.9,30000000.0,1,543,21.0,581.0,5274,2000.0,781,12000.0,3589,15811,1
5.5,45000000.0,1,969,39.0,506.0,285,611.0,2631,1000.0,6157,3664,1
7.1,30000000.0,1,828,30.0,265.0,4530,271.0,1054,940.0,2894,1594,12
7.1,30000000.0,0,1690,0.0,273.0,6172,681.0,4348,17000.0,1774,18469,1
7.3,30000000.0,2,673,15.0,69.0,5941,73.0,3510,759.0,5098,1002,11
3.4,19000000.0,1,1641,14.0,244.0,3276,291.0,187,577.0,2130,1653,5
6.8,30000000.0,0,738,631.0,95.0,4914,199.0,2376,631.0,2153,1023,13
6.9,30000000.0,1,1790,150.0,400.0,5244,491.0,3781,521.0,2961,2060,21
7.0,30000000.0,0,373,73.0,433.0,3575,882.0,5841,11000.0,702,12785,13
5.5,30000000.0,0,532,32.0,650.0,2290,723.0,3460,18000.0,3154,20772,0
5.1,30000000.0,1,600,425.0,560.0,5765,776.0,4502,973.0,4940,2737,5
6.2,30000000.0,0,118,301.0,897.0,5638,1000.0,3875,2000.0,3829,5697,12
5.9,30000000.0,0,817,24.0,653.0,913,942.0,5298,2000.0,2758,3892,10
5.2,35000000.0,1,1879,34.0,642.0,4257,681.0,2341,1000.0,424,4369,5
6.2,30000000.0,0,1210,89.0,372.0,2281,401.0,1,2000.0,4207,3479,2
5.5,30000000.0,1,1406,30.0,635.0,3092,962.0,5762,1000.0,6157,4462,5
7.4,35000000.0,1,13,549.0,343.0,3896,796.0,995,10000.0,5625,11799,13
4.4,30000000.0,1,101,110.0,277.0,4800,829.0,6126,14000.0,2024,15271,0
6.3,20000000.0,0,875,25.0,431.0,3282,739.0,4788,954.0,3998,3148,13
6.1,30000000.0,0,1423,845.0,488.0,381,968.0,3803,978.0,3929,3072,14
5.3,25000000.0,0,1189,114.0,537.0,3033,561.0,2308,4000.0,3757,6152,14
5.4,30000000.0,1,1642,11.0,762.0,1711,953.0,1507,19000.0,744,22554,14
6.7,30000000.0,0,1904,380.0,2000.0,1036,11000.0,5107,15000.0,472,31278,2
5.9,30000000.0,0,1888,50.0,494.0,181,975.0,2929,14000.0,386,16722,12
7.3,35000000.0,0,1318,51.0,874.0,3298,9000.0,3199,10000.0,2677,20563,13
5.5,40000000.0,1,1254,41.0,900.0,5894,2000.0,3825,13000.0,5764,18085,10
5.8,26000000.0,0,1819,165.0,559.0,3346,686.0,2646,900.0,5038,2222,7
4.6,35000000.0,3,598,8.0,322.0,758,692.0,6066,1000.0,5992,3000,0
6.7,30000000.0,0,286,149.0,798.0,5562,807.0,2311,1000.0,348,5101,1
5.1,30000000.0,1,169,2.0,258.0,3951,787.0,2313,849.0,1098,2178,7
5.6,30000000.0,1,961,0.0,130.0,5234,206.0,4411,372.0,2281,977,2
7.0,30000000.0,1,1425,118.0,40.0,2634,93.0,3234,489.0,1779,679,10
6.4,30000000.0,0,329,44.0,133.0,2518,343.0,906,596.0,3679,1393,7
6.7,30000000.0,1,1587,0.0,855.0,5607,909.0,682,23000.0,4913,27829,21
4.1,30000000.0,1,243,38.0,362.0,1174,586.0,6108,811.0,1072,2497,11
5.5,30000000.0,0,1449,277.0,210.0,2995,767.0,4305,21000.0,2413,22006,19
2.7,45000000.0,3,1192,70.0,99.0,4602,315.0,3956,473.0,3900,1100,10
6.4,45000000.0,0,1985,419.0,165.0,3378,236.0,1705,971.0,3814,1643,14
4.8,25000000.0,1,434,6.0,353.0,5319,829.0,6126,22000.0,1547,23352,13
6.1,23000000.0,1,1067,3.0,120.0,2331,143.0,3159,448.0,1644,842,2
4.8,30000000.0,3,607,6.0,843.0,4371,857.0,3164,1000.0,391,5393,3
7.0,30000000.0,1,806,529.0,83.0,1035,329.0,5945,11000.0,3865,11519,13
6.8,40000000.0,1,309,0.0,645.0,5724,785.0,2552,10000.0,5083,11769,11
5.6,30000000.0,0,750,65.0,681.0,4348,697.0,6200,3000.0,2804,5706,10
6.1,30000000.0,1,189,29.0,91.0,6115,240.0,814,779.0,5281,1297,13
7.9,18000000.0,0,1904,380.0,2000.0,2493,11000.0,3865,18000.0,3154,32930,6
8.4,30000000.0,0,357,0.0,642.0,127,683.0,2440,22000.0,1547,24719,1
6.5,30000000.0,0,1430,76.0,174.0,1814,678.0,4070,3000.0,887,4253,13
7.1,18000000.0,0,224,53.0,548.0,3798,871.0,1379,14000.0,386,16252,2
6.6,25000000.0,0,1449,277.0,345.0,5402,378.0,2692,2000.0,977,2759,14
7.0,30000000.0,3,1961,108.0,135.0,4977,142.0,601,876.0,173,1518,21
5.6,60000000.0,1,300,45.0,107.0,4137,181.0,2636,489.0,6096,949,19
4.8,21000000.0,1,1388,23.0,748.0,5737,816.0,4370,826.0,1999,4473,11
7.5,30000000.0,0,1765,181.0,820.0,3148,10000.0,2677,11000.0,4327,22516,13
6.0,18000000.0,0,1939,0.0,187.0,3635,643.0,4156,974.0,1502,1887,6
5.6,30000000.0,0,801,165.0,700.0,5308,947.0,2511,26000.0,1810,29773,13
6.8,30000000.0,0,1074,395.0,313.0,5931,1000.0,5677,18000.0,3885,19620,1
7.1,30000000.0,0,1813,55.0,11.0,5188,11.0,4554,113.0,2475,143,21
2.0,24000000.0,3,151,18.0,432.0,1051,919.0,5441,922.0,5405,2725,13
6.7,30000000.0,0,1810,59.0,24.0,5474,794.0,1828,1000.0,6163,1831,10
7.5,19000000.0,0,1811,5.0,365.0,226,4000.0,3757,11000.0,5542,15795,5
6.5,29000000.0,1,747,0.0,751.0,833,1000.0,751,10000.0,5437,13159,4
7.9,28000000.0,1,1668,446.0,154.0,2387,405.0,4227,523.0,446,1383,21
6.4,30000000.0,1,906,0.0,754.0,39,869.0,638,955.0,3535,5404,2
5.8,29000000.0,3,1660,12.0,373.0,6213,409.0,5100,1000.0,1235,2056,5
7.7,35000000.0,0,1797,2000.0,1000.0,1378,1000.0,117,2000.0,2223,6161,13
7.1,29000000.0,0,321,0.0,89.0,1348,147.0,3931,504.0,5292,810,1
5.3,29000000.0,1,1163,71.0,584.0,4213,719.0,3487,2000.0,3825,4169,5
5.3,29000000.0,0,1240,265.0,265.0,2268,779.0,5281,22000.0,1838,23562,5
7.5,29000000.0,3,515,0.0,400.0,5490,427.0,4944,18000.0,3154,18855,13
6.9,28000000.0,0,1289,759.0,933.0,442,1000.0,1879,11000.0,3071,17873,5
4.9,12000000.0,0,443,64.0,363.0,799,857.0,1464,1000.0,3020,2567,5
7.1,29000000.0,0,1972,11.0,566.0,1789,948.0,53,1000.0,5202,5085,10
8.0,28000000.0,2,1424,63.0,631.0,2883,2000.0,6023,49000.0,3356,52970,3
7.9,28000000.0,0,991,473.0,303.0,5528,427.0,5963,559.0,3965,2702,4
7.6,28000000.0,3,1088,14000.0,237.0,1252,429.0,1362,11000.0,2794,11898,14
5.9,24000000.0,2,1296,5.0,368.0,6193,503.0,3043,971.0,2557,3438,5
6.3,60000000.0,0,17,93.0,878.0,4165,2000.0,254,11000.0,3865,17109,10
7.1,29000000.0,1,1537,350.0,83.0,2523,183.0,525,11000.0,702,11534,4
6.4,29000000.0,0,1093,0.0,876.0,562,4000.0,3757,40000.0,1619,46186,1
8.2,28000000.0,0,575,323.0,541.0,2438,13000.0,5764,25000.0,1499,40585,10
6.9,28000000.0,0,214,136.0,526.0,3999,543.0,1876,833.0,3128,3400,5
7.8,28000000.0,0,1209,285.0,767.0,5167,23000.0,4913,33000.0,842,57308,5
6.7,30000000.0,0,1301,0.0,210.0,4892,489.0,86,579.0,790,1500,5
7.5,28000000.0,3,286,149.0,250.0,383,617.0,3638,639.0,3267,1845,21
7.4,26000000.0,0,1949,0.0,1000.0,5772,2000.0,3205,3000.0,469,10438,10
5.2,35000000.0,1,1662,163.0,968.0,2333,2000.0,1036,11000.0,535,17533,5
6.5,30000000.0,3,538,21.0,47.0,2129,59.0,2790,173.0,3857,386,11
7.6,21000000.0,0,911,0.0,327.0,2902,1000.0,3077,13000.0,5068,14609,5
7.3,30000000.0,0,1668,446.0,660.0,3193,872.0,5601,1000.0,3775,3969,10
6.6,28000000.0,1,157,226.0,966.0,6029,11000.0,3865,22000.0,1547,35694,5
6.8,28000000.0,3,647,46.0,244.0,4385,402.0,5182,844.0,3550,2118,10
6.9,28000000.0,1,773,23.0,6.0,2229,9.0,4615,11.0,2705,37,5
5.8,27000000.0,0,1754,0.0,186.0,2884,655.0,2168,664.0,5434,2010,0
6.6,28000000.0,1,1728,0.0,8000.0,1728,10000.0,1053,14000.0,2024,34565,5
6.7,28000000.0,1,806,529.0,325.0,3402,447.0,2191,576.0,4130,1554,2
6.7,28000000.0,3,837,197.0,115.0,5645,336.0,256,580.0,4779,1275,19
6.3,28000000.0,3,1745,96.0,559.0,3102,763.0,4017,943.0,5753,3497,5
7.7,30000000.0,0,1190,905.0,385.0,3668,488.0,1957,553.0,5524,2357,14
6.1,28000000.0,0,20,181.0,459.0,170,579.0,2038,731.0,4905,1987,5
4.9,28000000.0,0,176,71.0,1000.0,2827,1000.0,5942,18000.0,3885,23344,14
6.2,28000000.0,3,1825,44.0,3000.0,2031,7000.0,5647,35000.0,5283,47677,5
7.8,28000000.0,3,57,456.0,241.0,1386,286.0,4085,422.0,2182,1083,13
8.2,28000000.0,0,1032,0.0,521.0,1733,759.0,3754,11000.0,2794,13877,10
6.9,28000000.0,0,1734,105.0,902.0,4051,1000.0,3020,14000.0,3260,16125,21
6.2,28000000.0,1,1198,368.0,114.0,752,194.0,6203,933.0,4104,1286,14
6.9,21000000.0,0,1506,115.0,97.0,1398,327.0,3325,3000.0,2015,3681,13
4.8,28000000.0,0,1592,710.0,258.0,4168,347.0,2086,497.0,2179,1805,10
5.3,28000000.0,1,1664,80.0,585.0,983,591.0,3627,806.0,3678,3211,2
6.7,28000000.0,0,1573,116.0,385.0,3310,428.0,2626,738.0,3479,2171,5
5.4,28000000.0,3,1104,32.0,453.0,3739,626.0,2537,1000.0,5677,3436,5
5.4,28000000.0,3,71,23.0,899.0,1320,937.0,3163,1000.0,281,5535,19
4.9,28000000.0,0,1471,0.0,900.0,5894,1000.0,3775,26000.0,1810,28867,14
6.1,28000000.0,0,1483,234.0,660.0,3637,962.0,624,1000.0,5252,3944,13
5.8,28000000.0,1,1524,23.0,845.0,580,860.0,470,2000.0,596,4710,7
7.0,28000000.0,1,1253,17000.0,0.0,2121,2.0,6214,2.0,4005,4,6
6.5,27000000.0,0,1678,53.0,87.0,6158,261.0,2729,480.0,450,858,2
6.6,28000000.0,0,979,65.0,405.0,3992,927.0,4638,17000.0,151,19168,1
5.7,28000000.0,1,1349,11.0,561.0,4724,727.0,6052,23000.0,5809,25387,10
6.6,27500000.0,3,647,46.0,293.0,5926,303.0,1536,594.0,5660,1898,11
7.0,30000000.0,0,1761,0.0,529.0,4809,985.0,356,11000.0,868,12874,2
7.4,30000000.0,1,1841,415.0,228.0,4929,489.0,413,673.0,791,1775,13
5.3,35000000.0,1,361,92.0,436.0,2460,706.0,3824,940.0,5758,3565,13
7.4,16000000.0,3,352,767.0,162.0,2826,223.0,4141,358.0,4110,1334,17
7.4,15000000.0,0,1910,14.0,78.0,1702,99.0,2761,386.0,3364,646,2
6.8,27500000.0,0,322,151.0,11000.0,702,15000.0,472,24000.0,466,50950,10
7.2,30000000.0,3,1977,120.0,664.0,1662,1000.0,3185,12000.0,1961,16230,14
6.0,27000000.0,1,1847,144.0,477.0,3488,482.0,305,1000.0,1729,3845,13
7.8,175000000.0,3,1313,4000.0,591.0,6209,13000.0,5068,19000.0,744,32921,18
6.6,27000000.0,0,1871,39.0,685.0,376,956.0,2869,11000.0,3865,14322,12
7.9,27000000.0,0,340,644.0,326.0,6099,809.0,4413,1000.0,4116,2566,4
5.7,25000000.0,1,981,650.0,715.0,30,773.0,4791,1000.0,4870,3389,5
7.1,30000000.0,1,1464,129.0,3.0,4858,5.0,570,66.0,4508,74,5
